month,growmonth,parent.pop,elevation.group,elev_m,PckSum,Lat,Long,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1967,85.96,0,18.04,11.91,27.57,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,42.44,0,51.94,11.16,25.79,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,12.59,204.06,347.04,-2.78,6.6,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,63.91,0,0.27,13.02,30.27,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,51.11,0,14.89,9.68,26.79,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,44.27,0,31.51,4.59,19.84,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,19.6,0,227.63,2.38,12.09,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,61.63,0,124.18,4.02,19.29,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1968,105.14,0,2.39,9.12,26.66,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,67.62,0,0,11.78,30.79,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,14.67,54.09,477.01,1.01,10.19,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,57.93,0,1.2,12.4,29.87,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,48.86,0,18.78,9,23,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,46.72,0,3.69,6.2,23.18,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,23.98,0,91.47,3.03,16.53,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,58.4,0,122.47,4.02,17.21,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1969,86.44,0,1,10.86,27.06,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,121.69,0,0,13.56,30.38,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,12.67,309.75,485.2,-1.51,5.74,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,66.47,0,0,14.74,30.85,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,0,0,37.64,10.57,25.71,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,46.49,0,11.81,6.92,22,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,20.32,0,421.41,3.59,12.23,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,64.3,0,84.84,5.64,19.82,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1970,108.1,0,0.71,9.45,26.27,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,49.87,0,6.99,14.14,30.98,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,13.44,253.93,330.78,-3.59,5.19,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,62.89,0,0.35,13.73,30.33,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,0,0,43.48,8.5,23.73,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,42.82,0,71.81,4.57,17.07,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,23.35,0,161.32,0.9,12.34,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,54.4,0,30.06,3.73,18,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1971,107.2,0,28.59,9.13,25.65,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,75.85,0,0.41,12.24,30.11,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,13.39,131.57,228.91,-3.61,6.71,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,62.98,0,0,12.57,30.68,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,51.34,0,17.18,10.25,26.95,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,46.22,0,26.51,6.37,21.99,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,17.72,0,288.91,0.97,10.13,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,42.02,0,110.28,5.44,17.2,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1972,102.32,0,66.2,7.98,23.74,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,74.19,0,4.93,12.09,29.3,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,13.89,194.46,353.92,0.25,9.29,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,63.1,0,0.29,13.17,30.53,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,51.62,0,5.98,10.86,27.01,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,47.75,0,21.02,7.62,23.88,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,17.1,133.68,641.1699,1.03,7.98,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,46.16,0,130.17,5.01,19.52,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1973,92.67,0,51.41,8.82,25.37,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,71.72,0,3.08,12.6,29.7,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,15.33,0,124.58,-0.97,9.22,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,0,0,106.62,12.71,28.41,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,52,0,9.72,10.77,27.5,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,45.86,0,4.05,5.69,21.93,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,23.8,0,95.01,2.52,13.83,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,66.8,0,74.5,7.02,21.89,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1974,110.41,0,0,11.93,29.83,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,42.17,0,49.67,11.49,27.36,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,16.47,0,63.88,0.72,12.47,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,0,0,3.24,12.49,28.47,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,50.61,0,16.79,9.8,25.94,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,45.72,0,29.85,5.98,21.36,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,21.74,0,96.09,0.84,12.22,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,59.81,0,227.77,4.58,17.08,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1975,113,0,4.95,12.29,28.45,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,47.67,0,75.01,10.23,24.91,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,17.22,0,8.71,0.3,14.62,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,64.01,0,0.14,12.75,30.01,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,49.75,0,8.36,8.37,25.19,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,47.05,0,2.54,6.68,23.34,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,27.63,0,59.21,4.62,18.44,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,59.6,0,14.82,6.42,22.58,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1976,70.14,0,33.76,10.04,25.36,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,128.62,0,7.14,13.65,30.13,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,15.37,0,424.72,1.7,10.75,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,21.45,0,1.6,12.88,29.98,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,52.9,0,1.68,12.86,27.75,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,0,0,122.32,3.05,14.04,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,25.24,0,161.07,2.17,14.27,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,58.24,0,12.83,6.77,21.87,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1977,105.7,0,35.89,9.34,23.96,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,80.58,0,1.48,12.82,29.44,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,14.77,0,78.33,-2.72,8.9,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,62.93,0,0.17,13.3,29.39,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,49.97,0,6.82,9.36,24.86,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,45.79,0,37,6.18,21.26,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,22.25,0,141.18,0.6,11.95,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,54.25,0,0,8.46,24.71,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1978,104.4,0,102.66,8.72,23.35,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,123.71,0,8.51,11.88,27.14,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,16.1,0,261.52,0.49,12.53,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,0,0,9.11,12.63,28.93,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,50.85,0,0.56,9.33,26.83,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,20.86,0,84.45,7.47,22.34,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,20.17,0,167.72,1.59,12.53,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,64.8,0,176.67,6.39,19.75,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1979,112.3,0,2.78,11.15,28.82,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,72.63,0,0.68,11.95,28.66,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,17.32,0,130.53,1.41,13.75,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,0,0,21.79,13.29,28.78,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,47.93,0,18.43,7.86,22.26,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,43.92,0,81.03,5.21,18.68,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,25.81,0,56.3,2.95,15.59,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,66.79,0,35.08,7.56,22.42,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1980,101.5,0,2.12,10.11,26.24,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,73.67,0,0,13.43,31.81,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,14.5,15.74,546.9899,2.04,10.33,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,63.46,0,0,13.66,31.27,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,52.74,0,1.11,11.98,28.44,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,45.95,0,65.09,6.77,21.06,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,19.03,0,550.39,3.82,12.98,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,47.72,0,203.65,3.79,17.37,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1981,99.57,0,34.62,10.32,27.93,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,149.7,0,2.74,12.57,29.72,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,13.35,109.07,325.71,-1.78,8.91,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,19.96,0,4.27,12.11,27.84,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,24.98,0,27.88,8.61,23.94,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,46.73,0,6.99,6.82,22.58,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,17.53,0,342.92,0.71,10.49,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,39.66,0,244.64,5.14,18.07,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1982,101.98,0,96.56,8.67,24.04,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,70.92,0,8.71,13.16,28.18,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,13.58,182.96,573.28,0.86,7.39,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,0,0,7.73,10.55,26.32,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,49.65,0,18.6,8.8,24.89,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,45.19,0,47.34,5.4,20.88,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,17.95,0,599.4199,1.85,10.05,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,45.98,0,113.25,7.5,20.98,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1983,109.9,0,61.7,10.69,26.86,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,152.3,0,11.46,13.94,30.56,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,14.75,0,89.51,-2.25,8.45,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,1.4,0,1.27,15.34,32.09,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,0,0,40.54,9.82,25.03,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,47.49,0,45,7.69,23.29,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,17.75,0,392.97,1.02,9.76,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,58.04,0,127.51,4.32,16.06,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1984,101.26,0,5.46,12.01,28.72,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,141.42,0,6.4,12.65,28.95,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,16.04,0,176.37,-0.06,11.46,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,51.05,0,1.34,15.75,31.27,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,53.5,0,11.16,12.88,28.53,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,45.6,0,3.46,5.78,21.28,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,19.21,0,292.32,0.29,10.17,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,52.75,0,53.86,6.3,20.41,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1985,100.07,0,63.49,8.44,21.73,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,74.64,0,0.01,14.79,31.61,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,16.32,0,51.48,0.62,11.63,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,61.68,0,1.02,12.89,28.25,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,52.02,0,0.12,11.62,27.14,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,45.49,0,52.64,6.1,20.77,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,23.78,0,27.57,3.3,16.39,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,49.79,0,21.06,6.68,20.49,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1986,90.78,0,179.34,7.9,20.95,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,152.2,0,0.01,13.52,30.88,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,13.93,218.25,409.12,-1.11,6.35,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,15.84,0,3.79,11.39,26.8,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,52.33,0,4.53,11.74,27.39,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,47.28,0,38.93,8.45,22,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,25.42,0,100.11,2.59,13.22,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,70.8,0,42.41,10.16,24.69,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1987,111.9,0,0.01,11.23,28.32,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,115.56,0,0.02,14.76,30.81,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,15.49,7.97,190.29,-0.63,9.77,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,0,0,2.61,15.61,31.96,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,30.42,0,26.8,10.18,24.66,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,44.19,0,65.43,5.21,19.06,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,27.2,0,441.57,2.74,10.43,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,71.7,0,0.6,10.15,26.06,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1988,112.2,0,5.12,11.39,28.51,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,45.29,0,23.34,12.12,27.74,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,17.16,0,0.01,1.25,14.62,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,63.09,0,0,13.8,29.93,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,50.98,0,17.86,10.97,25.41,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,45.19,0,27.05,6.22,20.06,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,23.76,0,126.12,3.46,16.53,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,40.84,0,198.61,6.47,18.43,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1989,107.5,0,92.06,9.93,25.1,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,149.9,0,1.42,13.65,28.79,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,14.67,0,56.89,-3.41,8.03,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,5.69,0,2.72,14.89,29.84,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,50.16,0,4.63,9.79,24.78,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,0,0,206.92,6.45,18.73,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,25.71,0,57.75,2.16,15.12,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,63.4,0,21.56,8.13,22.94,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1990,108.8,0,14.33,10.98,26.75,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,70.99,0,12.72,12.65,28.01,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,16.14,0,125.77,0.15,11.54,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,44.99,0,0.81,15.09,29.87,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,0,0,55.06,8.78,24,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,18.73,0,103.78,4.14,17.68,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,23.61,0,95.27,3.22,15.08,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,70.1,0,129.38,9.86,23.97,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1991,115.3,0,1.51,13.56,29.68,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,154.5,0,0.34,14.79,31.53,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,13.84,199.2,423.68,-1.61,7.44,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,18.24,0,1.09,12.72,27.61,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,0,0,63.15,11,25.37,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,49.69,0,2.53,10.38,25.24,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,22.88,0,35.98,2.39,14.01,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,68.2,0,167.67,8.55,22.39,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1992,111.7,0,0.84,11.44,27.88,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,19.1,0,16.66,13.34,28.11,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,15.41,21.22,207.72,-0.64,9.39,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,60.84,0,0,12.98,27.37,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,0,0,87.8,9.73,23.11,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,20.8,0,83.65,6.7,19.8,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,24.39,0,107.3,2.46,14.72,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,66.7,0,63.67,7.62,21.26,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1993,110.3,0,0.61,10.63,27.27,4,12
8,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,73.26,0,0,14.8,30.49,4,12
12,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,13.53,145.12,322.1,-0.13,8.16,4,12
7,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,64.35,0,0,15.92,31.08,4,12
6,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,50.74,0,5.93,10.58,25.44,4,12
5,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,45.55,0,53.75,7.34,19.67,4,12
11,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,19.72,60.4,331.88,-0.51,8.27,4,12
10,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,58.48,0,27.84,6.37,19.98,4,12
9,NA,WR,Mid,1158,588.6706633333333,39.34346,-120.80659,1994,101.64,0,21.53,12.07,26.85,4,12
8,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,125.51,0,39.94,11.65,28.52,4,12
12,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,13.92,49.43,107.4,-3.03,5.84,4,12
7,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,104.2,0,0.19,12.02,31.43,4,12
6,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,93.09,0,8.27,7.76,26.03,4,12
5,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,73.73,0,9.52,3.49,21.52,4,12
11,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,24.13,0,234.52,3.53,10.13,4,12
10,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,60.57,0,6.65,5.26,23.42,4,12
9,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1965,72.77,0,0.68,7.06,26.43,4,12
8,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,140.75,0,4.07,12.02,32.59,4,12
12,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,12.82,47.83,206.5,-0.13,7.15,4,12
7,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,100.72,0,0.88,9.68,29.58,4,12
6,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,93.1,0,7.14,8.13,25.65,4,12
5,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,79.2,0,6.37,6.27,25.45,4,12
11,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,24.4,0,230.42,2.41,11.6,4,12
10,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,59.47,0,3.43,4.27,22.67,4,12
9,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1966,85.28,0,13.16,8.8,27.77,4,12
8,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1967,144.1,0,7.15,13.35,34.39,4,12
12,NA,WV,Mid,748.8570558,433.0106566666667,40.74084,-123.00364,1967,13.28,140.21,164.06,-3.89,4.14,4,12
